Id,Card_Offer
896491,False
685768,False
132558,False
733334,False
282634,False
731508,False
571951,False
743589,False
924968,False
966996,False
983519,False
245026,False
73609,False
795095,False
190845,False
266444,False
474433,False
828489,False
77204,False
424617,False
414423,False
113542,True
551119,False
87586,False
195830,False
379303,False
671135,False
128474,False
446742,False
17964,False
743013,False
567068,False
934531,False
323658,False
413768,False
76489,False
197728,False
905304,False
352450,False
661277,False
232363,False
426234,False
952996,False
451309,False
877371,False
385335,False
538799,False
928528,False
508463,False
465056,False
31264,False
877216,False
613066,False
413781,False
662563,True
940831,False
446411,False
30083,False
956230,False
504907,False
161012,False
448876,False
943475,False
998027,False
929876,False
451649,False
355328,False
774928,False
422071,False
580164,False
441572,False
303300,False
704514,True
717421,False
133018,False
859838,True
295669,False
176229,False
350691,False
550010,False
813858,False
932368,False
341030,False
718250,False
158282,False
320025,False
650305,False
189270,False
833687,False
369326,False
760234,False
662748,False
341504,False
152017,False
148532,False
502765,False
215245,False
948245,False
831394,False
197655,False
329736,False
279263,False
144370,False
652509,False
405971,False
994846,False
985213,False
924964,False
486156,False
507256,False
182017,False
659077,False
844074,False
178199,False
290584,False
875366,False
146329,False
250640,True
138319,False
541010,False
899587,False
246949,True
932196,False
400653,False
68157,False
961448,False
342422,False
474820,False
400454,False
817731,False
782112,False
513081,False
37670,False
790186,False
295377,False
180663,False
186643,False
500478,False
720231,False
812821,False
887354,False
649321,False
888395,False
532244,False
957174,False
460557,False
339240,False
527291,False
254657,False
51539,False
84321,False
270573,True
671272,False
87762,False
831737,False
897459,False
881531,False
423326,False
357561,False
434313,False
299508,False
790561,False
516973,False
748878,False
764959,False
259261,False
734810,False
567039,False
329046,False
356906,False
472170,False
274715,False
736672,False
832901,False
379750,False
999476,False
355000,False
770319,False
496427,False
601181,False
775067,False
782321,False
978518,False
248028,True
297930,False
644426,False
555676,False
730674,False
650768,False
579843,False
525233,False
107436,False
400404,False
731874,False
218549,False
748741,False
374642,False
837992,False
537442,False
69365,False
267693,True
378375,False
811077,False
336906,False
132355,False
438856,True
615384,False
821439,False
958632,False
16070,False
343170,False
923363,True
147593,False
574134,False
914687,False
836397,False
522767,False
439871,False
6444,False
397542,False
500516,False
567906,False
826620,False
268883,False
499348,False
255103,False
241302,False
312812,False
782069,False
781580,False
203101,False
227876,False
704192,False
970318,True
610604,False
855288,False
505120,False
233662,False
154414,False
28818,False
479892,False
886329,False
426464,False
263556,False
307332,False
431020,False
715771,False
11968,False
974811,False
479934,False
632211,False
200578,False
3853,False
920380,False
116884,True
72414,False
821226,False
469106,False
201337,False
696810,False
527922,False
672306,False
35758,False
855869,True
375972,False
41132,False
41626,False
271412,False
890240,False
585180,False
755450,False
681809,False
136905,False
460774,False
427029,False
503295,False
474376,False
577636,True
486798,False
609501,False
585439,False
894127,False
345684,False
838977,False
190169,False
435224,False
171156,True
217260,False
914079,False
227405,False
26119,False
207134,False
644360,False
853592,False
46473,False
851937,False
347120,False
951483,False
738648,True
169965,False
625978,False
546250,False
878,False
707181,False
517128,True
501076,False
681746,False
784881,True
388854,False
344169,False
177936,False
404596,False
103998,False
435059,False
38834,False
56657,False
155154,False
340494,False
762461,False
303779,True
233610,False
248943,False
43036,False
893150,False
871282,False
563482,False
226079,False
477933,False
607051,False
191090,False
948064,False
638425,False
476076,False
636223,False
110936,False
579984,False
314819,False
494198,False
287308,False
840087,False
639439,False
531900,False
346211,False
820831,False
522153,False
991072,True
483483,False
299121,False
897922,False
258327,False
209559,False
530980,False
740851,False
52108,False
436708,False
679771,False
640126,False
482320,False
640522,False
515434,False
238840,False
168965,False
662428,False
614638,False
38299,False
982628,False
803000,False
948374,False
314801,False
539702,False
417476,False
459753,False
577419,False
225786,False
111121,False
276651,False
202063,False
479807,False
360673,False
819674,False
159957,False
166017,False
48774,False
133764,False
390302,False
516496,False
718973,False
687062,False
798683,False
630491,False
763529,False
131404,False
690280,False
494949,False
86217,False
767152,False
794930,False
822669,False
766552,False
9782,True
797939,False
771136,False
318902,False
610772,False
584599,False
667887,False
23487,False
474799,False
495576,False
442350,False
427598,False
101306,False
600272,False
62230,True
982674,False
502452,False
446085,False
983011,False
537684,False
116490,False
259082,True
588976,False
333079,False
939990,False
768833,False
220523,False
827497,False
909561,False
419885,False
797584,False
934441,False
512642,False
208510,False
345669,False
236745,False
519531,False
347771,False
354218,False
111213,True
694442,False
503269,False
471233,False
208108,False
100934,True
990942,False
436100,True
868524,False
979386,False
345934,False
353018,False
917440,False
251806,False
550409,False
198524,False
12714,False
783121,False
495886,False
622220,False
695635,False
399485,False
797026,False
403510,False
764598,False
658873,False
626895,False
631582,False
249579,False
424715,False
45283,False
210558,False
927481,False
927516,False
225895,False
947180,False
286566,True
417902,False
225575,False
542049,False
891271,False
220216,False
706550,False
359818,False
622229,False
329257,False
892797,False
338519,False
830090,False
873859,False
625202,False
899438,False
626031,True
868041,False
310763,False
372504,False
568618,False
963430,False
390987,False
248060,False
519918,False
417743,False
722673,False
712607,False
923941,False
938979,False
278574,False
156457,True
862556,False
702399,False
494995,False
472254,False
515036,False
581647,False
447359,False
87821,False
321313,False
69827,False
231746,False
645793,False
603401,False
184064,False
278782,False
864415,False
448687,False
505174,False
753008,True
620395,False
583712,False
717901,False
541858,False
329946,False
451760,False
591109,False
620296,False
616756,False
764611,False
803265,False
811064,False
870093,False
386311,False
711640,False
574956,False
177393,False
1529,False
593526,False
918444,False
732937,False
304178,False
455893,False
703989,False
432286,False
938731,False
366024,False
854311,False
787632,False
498497,False
135673,True
534998,False
107652,False
332164,False
320961,False
627585,False
759832,False
188320,False
265201,False
446377,False
719197,False
686811,False
568308,False
620780,False
748004,False
606203,False
916543,False
788431,False
300051,False
705798,False
94257,False
405696,True
716612,False
827212,False
813596,False
739173,False
946461,False
377576,False
61659,False
689055,False
200803,False
167866,False
697383,False
215282,False
780871,False
890740,False
903084,False
869600,False
603385,False
601634,False
274718,False
514398,False
118041,False
929978,False
276751,False
650617,True
964039,False
702902,False
76377,False
227164,False
722394,False
573703,False
981934,True
52547,False
900570,False
784172,False
766173,False
865344,False
894505,True
770075,False
101305,False
813573,False
414465,False
316275,False
135700,False
503325,False
188119,False
338059,False
160023,False
428259,False
605780,False
399721,False
790182,False
927924,False
158369,False
271375,True
344458,False
689215,False
339509,False
682157,False
138244,False
186701,False
137561,False
762987,False
287668,False
467749,False
503131,False
39661,False
987246,False
387864,False
672171,False
7173,False
581778,False
197248,False
650181,False
322017,False
584760,False
306564,False
11558,False
539402,False
736472,False
48008,False
584043,False
941498,False
646232,False
881121,False
545395,False
134737,True
574077,False
445936,True
1263,False
346025,False
346168,False
350175,False
445892,False
485990,False
844153,False
437165,False
631060,False
879659,False
675888,False
54694,False
672679,False
438031,False
99261,False
620769,False
509840,False
306950,True
614505,False
507217,False
588429,False
959170,True
765230,False
683894,False
14836,False
514803,False
678704,False
241711,False
828746,False
924216,True
462072,False
458257,False
368495,False
182739,False
187658,False
204536,True
107742,False
262632,True
752343,False
425834,False
412040,False
602308,False
197309,False
697474,False
172967,False
389950,False
997275,False
782024,False
527800,False
733370,False
828116,True
151671,True
594412,False
588909,False
486943,False
183890,False
845873,False
757230,False
961914,False
504793,False
629067,False
505924,False
819777,False
903709,False
248977,False
177463,False
629377,True
6220,False
689615,False
281017,False
217851,False
219896,False
28973,False
89196,False
843171,False
222064,False
236995,False
863386,False
221762,False
489947,False
393460,False
946472,False
131116,False
305325,False
177744,False
491360,False
375071,False
939487,True
399282,False
994064,False
924692,False
509611,False
527458,False
988569,False
993386,False
669486,False
145031,False
978858,False
670054,False
671599,False
131614,False
277708,False
399190,False
746803,True
81219,False
469695,False
223989,False
242058,False
67399,False
841102,False
513945,False
831152,False
457527,False
619390,True
180561,False
714071,False
237857,False
420970,False
690199,False
66458,False
257693,False
39216,False
352484,False
699952,False
170721,False
148048,False
314789,False
795911,False
314817,False
69672,True
219535,False
666168,False
260640,False
820469,False
40175,False
305011,False
734180,False
94258,False
678301,False
903276,False
686725,False
670949,False
635470,False
922058,False
751133,False
573347,False
449792,False
55434,False
772868,False
589448,False
443278,False
387168,False
999883,False
138107,False
44147,False
897080,False
3883,False
45106,False
967039,False
618366,False
305959,True
159349,False
540870,False
195256,False
446986,False
160479,False
154927,False
767404,False
20107,False
350,False
869261,False
566615,False
664666,False
886951,False
432830,False
708125,False
906324,False
194596,False
120027,False
513443,False
568893,False
114291,False
429580,False
548608,False
235907,False
273982,True
97546,False
249238,False
346707,False
853147,False
948406,False
552935,False
887129,False
186156,False
368543,False
276169,True
71288,False
363684,False
682774,False
456210,False
605044,False
910427,False
248225,False
535148,False
641429,False
563758,False
228353,False
570635,False
621816,False
508316,False
510957,False
96688,False
202011,False
300754,False
593115,False
214484,False
409588,False
873018,False
112013,False
743942,False
565664,False
349186,False
735895,False
340916,False
690673,False
351156,False
748922,False
217470,False
825681,False
966950,False
4780,False
275456,False
650838,False
278398,False
899370,False
500627,False
749885,False
687493,False
85454,False
513776,True
934834,False
258520,False
510027,False
823498,False
173500,False
33626,False
702414,False
676432,False
873414,False
986018,False
371440,False
515044,False
530586,False
586326,False
516242,False
721216,False
62670,False
369534,False
753854,False
286868,False
868986,False
4492,False
734183,False
439131,False
658231,False
119662,False
650549,False
351132,False
732095,False
861362,False
812142,False
277804,False
250418,False
415939,False
399219,False
721637,False
754553,False
738006,False
330868,False
6740,False
274686,False
755405,False
356078,True
408376,False
662753,False
475815,True
849228,False
549033,False
637293,True
687850,True
96736,True
331540,False
276463,False
837852,False
518183,False
175532,False
779077,False
116576,False
968918,False
768701,False
727945,False
952160,True
50798,False
824957,False
683548,False
795994,False
586336,False
101475,False
312434,False
357813,False
550658,False
511178,False
464235,False
492940,False
152069,False
757429,False
344034,False
731485,False
803658,False
408977,False
624923,False
957724,False
98320,False
765396,False
781707,False
759825,False
216125,False
285063,False
271901,False
465852,False
319089,False
632394,False
951597,False
450269,True
963573,False
494751,False
815966,False
987090,False
376378,False
488026,False
283141,False
677194,False
941877,False
29225,False
273350,True
948920,True
392166,False
48421,False
356858,False
804415,False
764411,False
558076,False
372561,False
199855,False
183001,False
469510,False
625027,False
134155,False
888379,False
449086,False
859892,False
866472,False
7647,False
784922,False
918564,False
979061,False
123566,False
525007,False
697475,False
127802,False
26513,False
95633,False
487809,False
628058,False
768278,False
545969,False
953453,False
297513,False
408686,False
107699,False
211662,False
781155,False
773883,False
543821,False
774393,False
785764,False
222135,False
87490,False
787289,False
316586,False
570220,False
886043,False
805487,False
655428,False
115670,False
330023,False
454326,False
824135,False
586594,True
864795,False
44256,False
40716,False
557848,False
31636,True
640339,False
40229,False
552009,False
634685,False
742378,False
312293,False
553914,False
215285,False
848201,False
250742,False
489463,False
841278,False
564986,False
805151,False
186980,False
400026,False
443442,False
195525,False
642842,False
805990,False
32484,False
839735,False
235524,False
474539,False
854577,False
411075,False
718393,False
308854,False
392738,False
177900,False
655904,False
473456,False
833651,False
330072,False
45786,False
113182,False
980864,False
462163,False
246981,False
955660,False
632924,False
390194,False
743493,False
953857,False
384825,False
928988,False
855312,False
213151,False
119152,True
574766,False
919396,False
602554,False
620366,False
175309,False
175066,False
749832,False
384388,False
514602,False
225256,False
790958,False
685242,False
774603,False
520088,False
159140,True
71295,False
120587,False
451271,False
884588,False
451406,False
17183,False
869805,False
531240,False
414576,False
627610,True
530192,False
312440,False
452430,False
437892,False
39653,False
584278,False
769178,False
859643,True
611584,False
539469,True
907182,False
325315,True
405063,False
358864,False
964542,False
816690,False
677021,False
891758,True
986429,False
334366,False
144757,False
839936,False
249854,False
892502,False
895833,True
432784,True
918234,False
518800,False
74865,False
234793,False
874965,False
265782,False
37374,False
427910,False
634656,False
367599,False
966771,False
412182,False
759912,False
584327,False
205554,False
708785,False
405783,False
17689,False
398256,False
839716,False
101220,False
306543,False
995894,False
21918,False
187002,False
762491,False
818938,False
553240,False
181977,False
618388,False
648930,False
757162,True
359228,False
449436,False
502330,False
422819,False
631347,False
473992,False
892226,False
884080,True
823316,False
702052,False
536678,False
597339,False
172370,False
873602,False
837059,False
215737,False
587725,False
24577,False
855197,False
857821,False
411061,False
443852,False
607018,False
44897,False
811189,False
642909,False
988775,False
833442,False
887039,False
687303,False
684973,False
256309,False
8951,False
548227,False
625669,False
634339,False
154968,False
752375,False
839511,False
189502,False
193422,False
411684,False
195681,False
610187,False
102545,False
874944,False
331245,False
869609,False
150759,False
609883,False
43325,False
895574,False
971510,False
967189,False
865260,False
273464,False
948291,False
118749,False
20433,False
768681,False
252612,True
444006,False
232199,False
669864,False
593155,False
254642,False
841795,False
375056,False
735546,False
680590,False
456371,False
264390,False
103384,False
992786,False
13160,False
501041,False
964968,False
19754,False
105233,False
447898,False
533940,False
396531,False
484396,False
553995,False
221247,False
148105,False
128229,False
454778,False
379421,True
367749,False
851327,False
563,False
42823,False
710625,False
288431,False
83939,False
328430,False
417039,False
474626,False
704239,False
468227,False
474267,False
683825,False
608402,False
451372,False
182454,False
553639,False
911090,False
71285,False
892199,False
527842,False
233091,False
20259,False
977815,False
392438,True
700677,False
505762,False
793056,False
841060,False
984495,False
73162,False
481273,False
794223,False
189861,False
196424,True
73175,False
949718,False
203624,False
924424,False
681010,False
298511,False
527707,False
566431,False
807948,False
330289,False
184436,False
646527,False
127515,False
808162,False
510768,False
699989,True
141517,False
488984,False
729059,True
601637,False
581589,False
444195,True
720287,False
195467,False
800970,False
873314,False
690282,True
467355,False
893450,False
805108,False
632621,False
305906,False
170223,False
791535,False
681585,False
396054,False
375222,False
138105,False
734057,False
13615,False
500713,False
664167,False
740611,False
479239,False
219280,False
603769,False
566700,False
343513,False
881949,False
493485,True
575288,False
810738,False
845644,False
632547,True
813047,False
562185,False
34302,False
482661,False
544895,False
848472,False
128105,False
264401,False
970109,False
686078,False
957688,False
649116,True
748033,False
825041,False
579798,False
163561,False
243199,False
908847,False
250720,False
557835,False
872841,False
435998,False
352361,False
784586,False
550342,False
853339,False
661683,False
994585,False
54777,False
543753,False
78066,False
120388,False
713590,False
271070,False
940335,True
114955,False
408751,False
935674,False
960357,False
193448,False
343261,False
171351,False
541208,False
478501,False
834121,False
486060,False
385831,False
276446,False
820072,True
613508,False
938793,False
946470,False
589857,False
633168,False
475791,False
696980,False
525847,False
170777,False
994819,False
679866,False
168041,False
280901,False
91618,False
168922,False
399506,False
977637,False
91510,False
711477,False
907120,False
949339,False
849681,False
950920,False
971066,False
691545,False
942497,False
321844,False
478960,False
431448,False
332246,False
566011,False
753196,False
265938,False
453969,False
533448,False
734161,False
955869,False
577478,True
404030,False
584364,False
476205,False
882111,False
691396,True
966280,True
325408,False
416313,False
258348,False
260788,False
423450,False
510899,False
320049,False
720601,False
545062,False
163009,False
975403,True
268708,False
41058,False
832894,False
231682,False
4085,False
24529,True
740525,False
927599,False
784901,False
772509,False
178537,False
627665,False
136952,False
471374,False
976937,False
223736,False
734036,True
806779,False
616149,False
335093,False
662012,False
662829,False
969134,False
926693,False
326409,False
17335,False
866681,False
229289,False
621430,False
644577,False
493990,False
966878,False
281960,False
162269,False
295803,False
198630,False
784177,False
668187,False
264579,False
144718,True
664321,False
429060,False
196061,False
964975,False
78171,False
450064,False
454811,False
55985,False
476374,False
700845,False
76698,False
782901,False
262306,True
231951,False
666706,False
636300,False
840915,False
814857,False
974591,False
9659,False
805094,False
495540,False
96794,False
388172,False
641158,False
580892,False
616504,False
881549,False
406634,False
890685,True
173944,False
1073,False
580294,False
487822,False
150625,False
539302,False
922435,False
396131,False
954000,False
948337,False
549635,False
660973,False
382048,False
782826,False
434995,False
499689,False
491441,False
563463,False
397372,False
84258,False
254701,False
948208,False
125127,False
865234,False
683657,False
826526,False
650854,False
359002,False
24594,False
582076,False
202198,False
163413,False
407284,False
607852,False
591873,False
231249,False
187956,False
323238,False
618783,False
171557,False
502969,False
471903,False
133107,False
113781,False
437745,False
631667,False
390868,False
933054,False
240530,False
598727,False
585878,False
948359,False
902779,False
254828,False
709264,False
988791,False
305524,False
757624,False
564733,False
969265,False
264803,False
465249,False
184474,False
533244,False
551540,False
552827,False
464747,False
750277,False
819952,False
111843,True
764146,False
153424,False
660206,False
705509,False
508917,False
882163,False
23669,False
129828,False
352083,True
51746,False
997215,False
615889,False
43499,False
502952,False
632342,False
370286,False
70833,False
465745,False
860566,False
553759,False
311293,False
865210,False
763102,False
205808,False
888980,False
161442,False
796142,True
811672,False
368283,False
89810,False
407208,False
206481,False
481529,False
675867,False
145524,False
895442,False
191181,False
558984,False
686332,False
670051,False
623059,False
74030,False
745746,False
292999,False
355632,False
29256,True
593932,False
432610,False
556949,False
458600,False
376872,False
547235,False
563813,False
13635,False
382240,False
668632,False
792888,False
296443,False
717107,False
878256,False
645612,False
884747,False
916675,False
232169,False
326017,False
729460,False
970769,False
615434,False
502312,False
299951,False
749885,False
501689,False
249786,False
429761,False
369966,False
597522,False
943429,False
539003,False
850662,False
512621,False
100833,False
131270,False
460687,False
571600,False
1465,False
146053,False
69213,False
724802,False
207230,False
684020,False
862559,True
970941,False
618319,False
531091,False
534808,False
207198,False
792661,False
605791,False
681275,False
73032,False
961413,False
94070,False
923978,False
308877,False
435627,False
337177,False
261055,False
430470,False
956742,False
308492,False
908303,False
542010,False
299998,False
538264,False
280357,False
577517,False
409470,False
717826,False
459922,True
466104,False
261674,False
374545,False
43687,False
39135,False
845371,False
972752,False
394372,False
275398,False
840218,False
166006,False
388522,False
423702,False
217557,False
802475,False
386435,False
354409,False
402580,False
227405,False
225326,False
945902,False
757453,False
869157,False
920043,False
685022,False
998113,False
628874,False
760137,False
180670,False
849774,False
972343,False
726751,False
923416,False
293031,False
139282,True
642904,False
573770,False
735954,False
596935,False
615058,False
744775,False
616213,False
760320,False
755643,True
297463,False
881935,False
802223,False
355197,False
648241,False
312305,True
13711,False
265999,False
74304,False
473908,False
990414,False
619318,False
228756,False
397826,False
37995,False
400659,False
779406,False
117296,False
445003,True
365573,False
804992,False
74912,False
472109,False
293826,False
35040,False
888560,False
15058,False
414482,False
385498,False
293241,False
599977,True
845262,False
889912,False
883105,False
301376,False
895966,False
995508,False
668485,False
119065,False
110772,False
217407,False
653729,False
719685,False
524875,True
691539,False
266928,True
367242,False
31475,False
3177,True
197309,False
286043,False
702820,False
292863,False
262803,False
651482,False
940658,False
276826,False
767452,False
523070,False
69235,False
800628,False
925830,False
743565,False
191904,False
860601,False
245574,False
298595,False
895715,False
526177,False
415009,False
916002,False
569304,False
46121,True
318296,False
494981,False
958937,False
698020,False
968546,False
769403,False
525500,False
668470,False
63879,False
674272,False
15746,False
502693,False
543876,False
351450,False
832649,True
248212,False
889122,False
917902,False
663309,False
755208,False
663187,False
887641,False
462598,False
757832,False
240820,False
564041,False
974130,False
386072,False
480696,False
395389,False
803020,False
340139,False
184190,False
302739,False
739193,False
219895,True
185244,False
722479,False
862196,False
503192,False
15816,False
948645,False
919792,False
613118,False
840388,False
848362,False
237826,False
874908,False
275647,False
810357,False
737460,True
660068,False
270516,False
578851,False
50386,False
508021,False
322940,False
875215,False
81819,False
475055,False
965043,False
574001,False
438759,False
679573,False
259890,False
932301,False
950063,False
264272,False
35057,False
958704,False
368951,False
822728,False
776760,False
725553,False
137524,False
654227,False
878430,False
452122,False
710328,False
489332,False
887933,False
446387,False
741227,False
646184,False
936205,False
880667,False
8452,False
991077,False
236148,False
645085,False
51990,False
231711,False
383313,False
620566,False
556609,False
900416,False
59165,False
860988,False
365971,True
194697,False
910872,False
361614,False
876814,False
15523,False
274904,True
270988,False
819217,False
745596,False
423256,False
926023,False
773876,False
60347,False
964955,False
423534,False
910385,False
444032,False
366534,False
320703,False
287360,False
35647,False
303462,False
342606,False
641955,False
409298,False
697499,False
711156,False
951066,False
339631,False
712107,False
28013,False
959256,False
121494,False
594083,False
563353,False
893742,False
138900,False
849258,False
995052,False
365758,False
362364,False
801756,False
352849,False
451690,False
245758,False
809198,False
868724,False
836374,False
771435,False
286423,False
403293,False
805248,False
138385,False
395187,False
88983,False
477948,False
342005,False
166347,False
95715,False
88849,False
138716,False
101911,False
702955,False
934377,True
835064,False
552958,False
997452,False
702200,True
190672,False
767270,False
432007,False
618110,False
796086,False
770874,False
542202,False
955642,False
445477,False
654192,False
782619,False
474996,False
473916,False
323657,True
943259,False
493818,False
94700,False
409305,False
984049,False
727746,False
234844,False
120555,False
829161,False
258997,False
673815,False
228502,False
465485,False
566851,False
992526,False
20023,False
627968,False
21352,False
899457,False
472197,False
37985,False
777059,False
347539,False
985093,False
757109,False
212524,False
225272,False
84078,False
777848,False
148048,False
365442,False
734118,False
397914,False
841428,False
800549,False
635236,False
514351,True
932341,False
642313,False
592079,False
728703,False
366992,False
53486,False
831506,False
846141,False
97423,False
498098,False
217457,False
206437,True
867242,False
131490,False
201757,False
119606,False
442061,False
841975,False
35245,False
957425,False
158301,False
849392,False
972268,False
917493,False
286714,False
210740,False
721567,False
959380,False
914199,False
303331,False
67473,False
377486,False
34111,True
14601,False
337791,False
130557,True
795488,False
685779,False
749824,False
100850,False
853264,False
915049,False
407787,False
397417,False
265116,False
875615,False
819304,True
127126,False
762499,False
588785,True
89840,False
181006,False
865086,False
293692,True
145877,False
302565,False
53667,False
412407,False
163699,False
309983,False
560204,True
339261,False
145660,True
157364,False
433736,False
368707,True
429781,False
501088,False
115416,False
443388,False
378903,False
740596,False
199334,False
821787,False
305059,False
24073,False
289392,False
978168,False
818803,False
201820,False
757571,False
754288,False
714780,False
682798,False
618263,False
331253,False
952142,False
14104,False
539551,False
962603,False
919376,False
637173,False
188408,False
495205,False
157467,False
764156,False
884998,False
98870,False
483932,False
739517,False
882190,False
553386,False
196733,False
470637,False
286667,False
383578,False
789338,False
343876,False
811067,False
797850,False
878107,False
87200,False
179914,False
641109,False
789007,False
710400,True
651816,True
855631,False
151370,True
287288,False
227097,False
896544,True
650952,True
818179,False
619792,False
703511,True
593105,False
873521,True
202783,False
517595,False
420446,False
121175,False
200073,False
396554,False
773334,False
424108,False
518769,True
764481,True
64926,False
498475,True
818377,False
583937,False
526773,False
175692,True
98646,True
701237,True
208182,False
606833,False
710338,False
509208,False
18112,True
674400,False
618604,True
576754,False
810512,False
155975,False
944634,False
346010,False
976029,False
102014,False
39679,False
500119,False
119109,False
955888,False
263171,False
920091,False
678977,False
109630,False
916705,False
868593,False
512854,True
591090,False
352712,False
68148,False
821015,False
346622,True
885990,False
853397,False
835632,False
387652,True
370607,False
681486,False
523613,False
540943,False
791859,True
313155,False
378381,False
633685,True
692413,False
817521,True
22871,False
846558,False
365395,False
485738,False
137539,False
92711,False
831517,False
271648,False
434910,False
270707,True
727637,False
441703,True
687751,True
858332,False
431659,False
516045,False
477864,True
422770,False
296030,True
436435,False
114800,False
677554,False
451279,False
38115,False
804000,False
670199,False
223525,False
782542,False
878476,False
513803,False
228196,True
353340,True
680380,True
433401,False
94528,False
537354,False
267526,False
945448,False
722439,False
521731,False
636456,True
489818,False
979949,False
964428,False
596381,False
634570,False
552333,False
432851,True
718546,False
572074,False
304611,False
713411,True
985803,True
222797,False
376486,False
447854,False
991576,False
239111,True
184008,False
784138,False
543858,False
623842,False
157649,False
451612,False
586637,False
416987,False
779164,True
268944,False
392719,True
114272,False
296294,False
246529,False
637395,False
426092,False
364010,False
247009,False
238415,False
682898,False
692,False
941306,False
221153,False
580071,False
660222,False
88360,False
560577,False
716842,True
160220,False
454599,False
653164,True
562910,False
97669,False
812736,False
103321,True
182392,False
212908,True
939581,True
781189,False
756596,False
229960,False
511427,False
965525,False
196226,False
355681,False
605996,False
485877,False
768407,False
86081,False
216908,False
945094,False
920720,False
485044,False
631726,False
984019,False
342221,False
211909,True
374264,False
312737,False
908267,False
875791,False
67701,False
449242,False
630334,False
433012,True
612551,False
531665,False
568646,False
727510,False
453801,False
241807,False
906734,False
529293,False
815032,True
741477,True
790669,False
772565,False
938280,False
401792,False
955884,False
739970,False
311102,False
290856,False
608530,False
376795,False
986689,False
626240,True
172840,False
581158,False
874666,False
844268,False
435128,False
921435,False
734092,False
877430,False
888689,False
109120,False
207535,False
129827,False
947665,False
745,True
806773,False
764453,False
874602,False
68132,False
833637,False
161936,False
329754,False
808322,False
834771,True
986981,True
346520,False
452315,False
824052,False
947074,True
748047,True
367056,False
713285,True
611396,True
984413,False
808560,False
541259,True
208492,False
747523,False
419852,True
837714,False
81702,False
464371,False
851725,True
673672,False
943609,True
283395,False
343928,True
426577,True
206447,False
664102,True
911271,False
530114,True
301830,True
445057,False
723135,False
860382,True
988486,True
916792,True
1487,False
127832,False
886922,True
275738,True
639171,False
122432,False
955543,False
51781,False
86706,False
180109,True
911967,False
168041,True
945107,True
442821,False
384995,False
191176,False
451748,True
995597,False
255663,True
718867,False
87740,False
907176,False
223490,False
346932,False
331383,True
804947,False
397825,False
739073,False
307388,True
207684,True
818465,False
281563,False
598929,False
369260,False
692576,False
427145,True
20628,False
829120,False
919799,False
485001,False
943212,False
289058,False
30603,True
284112,False
322794,True
242423,False
758675,False
653629,False
240810,False
480630,False
976677,True
568833,False
40391,False
888524,False
881518,False
326605,False
642641,False
205048,False
725204,True
825077,True
457807,False
13543,False
372041,True
426343,True
96551,True
765293,False
974378,False
810871,False
104545,False
321343,False
573062,True
516069,False
179033,False
337174,False
753144,True
48460,False
140608,False
53850,True
849680,False
223672,False
717215,False
366030,False
242018,False
537884,False
877575,True
168526,False
915813,False
619194,True
612506,False
403087,False
222012,False
45173,False
472347,False
433037,False
887763,False
230204,False
214090,False
568113,True
562278,False
35375,False
739838,False
932252,False
603076,False
827732,False
26980,False
176636,True
786942,True
857403,False
669064,False
5546,True
966245,False
120699,False
535553,False
581383,False
532752,True
904129,False
268049,False
773389,False
778277,False
937254,True
620944,True
730824,True
548468,False
256424,True
720808,False
400985,False
467259,False
200115,False
873302,False
460825,False
681985,False
779466,False
407140,True
912841,False
467578,False
776903,False
683723,False
880219,False
968644,False
536507,False
241141,True
838582,False
199486,False
743650,True
892703,False
790818,False
581743,False
322889,True
208309,False
879744,False
916817,False
678954,False
692433,True
884705,False
982977,False
80757,True
37754,False
835777,False
56434,False
489139,True
79376,True
655502,False
636284,False
371735,False
711466,False
602215,False
610220,False
287367,False
72691,False
586712,False
351717,False
127325,False
973308,False
784538,False
422399,False
894932,False
709632,False
690463,False
219969,True
972672,True
249297,False
849275,False
625594,False
273381,False
538504,False
734931,False
740439,False
691192,False
453689,True
684365,False
150725,False
658573,False
66485,False
568588,True
286614,False
858627,False
151764,False
286674,False
43302,False
168785,False
927966,False
600298,False
370216,False
130778,False
881233,False
113586,False
951222,False
377761,False
261956,False
689707,False
857768,True
547199,True
372423,False
327844,False
29552,True
259239,False
293033,True
71995,False
858937,True
689215,False
632650,False
65771,False
287829,False
855667,False
810268,False
790492,False
266512,False
682987,False
808767,True
204845,False
405428,True
37557,False
26137,False
962004,False
58285,False
960212,False
896004,True
574788,False
941445,False
512804,False
215140,False
683912,False
656240,False
281861,True
883329,False
163298,False
180301,False
520295,False
978273,False
811539,False
323558,True
759438,False
15006,True
697728,False
885122,False
510278,False
597906,False
328997,False
329812,False
760617,False
824916,False
599915,True
231048,False
111129,False
475741,True
176212,True
698472,True
585461,False
951880,False
573366,False
369066,False
74618,False
239675,False
218650,False
325065,False
753552,False
771820,True
36511,False
428074,True
922205,False
843902,False
381599,False
504539,False
743879,True
977601,True
329246,False
692394,False
508631,False
61579,False
363994,False
520344,False
424081,False
769608,False
647004,False
64507,False
844796,False
42042,False
451715,False
263138,False
850459,True
323863,True
219191,True
695669,True
943725,False
943113,False
983238,False
693167,False
801666,False
777637,False
376255,False
232889,False
525548,True
254924,True
602609,True
39222,False
290409,False
40940,False
450836,True
366010,False
993211,False
268220,False
287045,True
258791,True
560786,False
959802,True
701286,False
818264,False
354641,False
548601,False
